id	text	is_humor	humor_rating	humor_controversy	offense_rating
5903	There is actually an answer to the saying "Lügner, liar, pants on fire." It does not matter, I do not care, I do not care, I can buy another pair. " 	1	2.17	1.0	0.0
5904	I met my girlfriends Dad Last weekend, he told me "Everything she does with my daughter to do her on my front rainage!" I said, "I suppose you will buy me a dinner at your frontrawn?" 	1	2.55	0.0	0.1
5905	How is the Rock Pee? He squeezed his Johnson. 	1	2.25	0.0	0.45
5907	My wife has recently separated with me because I am a compulsive player. I can only think about how to get you back. 	1	2.65	0.0	0.2
5909	My new girlfriend really takes my breath away ... she is inflatable. 	1	2.55	1.0	0.65
5910	What do you get if you mix alcohol and literature? Tequila mockingbird. 	1	2.63	1.0	0.2
5911	Sometimes, in the heat of an argument, they say things they do not mean. I'm so sorry. They are not "stupid goose". That's my dad, not anymore, not me. 	1	1.86	1.0	0.0
5912	Why are Catholics the worst drivers? They always pull out in the last second (usually to avoid a child). 	1	2.26	1.0	2.45
5914	My wife just went into a huge spider web. She is now a black belt in karate. 	1	2.6	1.0	0.0
5916	An alcoholic wakes up in prison. He asks the first police officer he sees, "Why am I here?" "Drinking answers the officer." Great, "the man says," When do we start? " 	1	3.3	0.0	0.05
5917	When I lately stacked on a three car, I could escape with a dead leg. Not sure who it was, but Finder Guardians. 	1	3.12	1.0	0.8
5919	My wife and I are proud of our son. He does not hang together with the wrong amount, drinks or drugs. He is the best 2-year-old we could ask 	1	2.6	0.0	0.2
5920	My ex girlfriend was like an incompetent tailor ... she does not spat me. 	1	2.21	0.0	0.15
5921	What does a gay person eat for breakfast? All you want 	1	1.22	1.0	1.25
5922	What did the girlfriend of the magician told the magician? I can not see you anymore. 	1	2.3	0.0	0.0
5923	I hope it is warmly warm on Halloween, because, because a coat carries, ruined my nudist costume. 	1	1.9	0.0	0.35
5925	Smoking will kill you. Bacon will kill you. But smoking of bacon will heal it. 	1	2.8	1.0	0.0
5926	Q. How do you call 1000 strongly armed lesbians? A. Militic Etheridge. 	1	1.1	0.0	2.15
5927	I lost my mood ring today. I do not know how I feel it. 	1	2.7	0.0	0.0
5929	What is the difference between the G spot and a golf ball? A guy actually spend time to search for a golf ball. 	1	2.75	1.0	0.9
5932	Unfortunately, I lost my Korean friend to this other day. So yung. She was my Seoul partner. 	1	2.35	0.0	1.65
5933	What is the difference between a Mexican and a lift? You can raise a child. 	1	1.55	0.0	4.2
5937	When I was a child in the sleep camp, I still remember how exciting it was to get a letter from my mom and my lawyer of Dad. 	1	1.94	1.0	0.55
5938	Geniie: You could end the glader or all Wars: No, I'm sure this is my wish [elsewhere] McDonalds-CEO: [sitting in bed] We have to sell McSup 	1	1.05	0.0	0.15
5939	You are what you eat. What explains why my Chinese classmates are dogs. 	1	1.6	0.0	3.7
5940	If I run over deer, I had been taught me ... it's that if something horny, plow it on the bonnet of your car 	1	1.65	0.0	0.8
5942	What is the hardest part of breaking up with a Japanese girl? You have to drop the bomb twice before you get the point. 	1	2.37	1.0	3.2
5944	Did you see the new documentary about Redneck? I only saw the followers. 	1	3.0	1.0	1.8
5947	Do you ever think of someone else if we love? "My wife asked. I asked." 	1	2.5	1.0	0.2
5949	How do you keep a blonde busy for years? Tell her that she should count the stairs on a escalator. 	1	2.15	1.0	2.6
5950	My friend from Mexico became a bit of a mosquito. He could not figure out why his American friend did not receive bites. I told him that the bugs were hungry tonight tonight. 	1	2.25	1.0	1.65
5952	Murderer: [cracks open my shower curtain] Why are you wearing shoes? 	1	1.84	1.0	0.0
5955	I threw a Asian man down on a staircase. It was on so many levels Wong. 	1	2.35	1.0	3.2
5956	Would have been ironic when a black Pope had been elected. He would have been surrounded by men in white robes with sharp hats. Like the old times 	1	2.47	0.0	3.1
5957	I have a bumper sticker that says, "Honk, if you think, I'm sexy". I just sit on green lights until I feel good. 	1	3.25	1.0	0.0
5961	My neighbor called my dog fat on this other day. I needed two hours to convince my dog that he had just thick fur. 	1	2.95	1.0	0.4
5963	How many feminists do it assume to screw a light bulb? Make it yourself dirty man! 	1	1.75	0.0	1.1
5965	I have given my friends to my friends to my friends so they can send them to ask if I can go out when I can go out and play. 	1	2.5	0.0	0.35
5969	My wife has just tried to cut my penis. Fortunately, she missed and the policemen was based on a mistake. 	1	2.65	1.0	1.0
5972	What is a Tennee Tornado and a Texas divorce have in common? Someone will lose a pendant. 	1	2.15	0.0	0.75
5973	Self-bleed jokes are great. Not that I'm good somewhere. 	1	2.44	1.0	0.4
5975	Me: * takes shirt and pants, rises with only socks and underwear * mattress seller: dude 	1	2.4	1.0	0.25
5976	What do you eat for breakfast in Africa? Ebola grain 	1	1.4	0.0	2.85
5978	Did you learn from the circus fire? It was in tents. 	1	2.74	0.0	0.0
5979	If life gives you lemons, use your natural acidity to temporarily shut down your opponent 	1	2.63	0.0	0.15
5980	My parents said if I got a tattoo, I have to get it in a place that did not play a role. So I got it in Bufford, Wyoming. 	1	2.89	0.0	0.45
5981	What is the difference between a slut and a slut? A slut fucks all ... a slut fucks all but you. 	1	2.25	0.0	2.85
5982	What did the blind stove guy said? I hear what they say, but I do not see their viewpoint 	1	2.55	0.0	0.8
5983	I think therapy dogs make almost everything to feel better, with the exception of those with whom those who have wasted their lives for years to go to school to become therapists, only by a chocolate laboratory without education . 	1	2.37	0.0	0.25
5984	I: Why does Netflix have a section "Trending" and a "popular" section. You are right next to each other and there is a lot of overlap, so it really seems to be - judge: I meant as questions about your conviction 	1	1.94	1.0	0.0
5986	This is the 47th wedding I ruined. If I meet 50, I can withdraw. Conan and friends https://t.co/ripvfp1m 	1	1.95	0.0	0.15
5987	I have my grandmother in speed dial, I call it instagram. 	1	2.55	1.0	0.0
5988	The invisible man and the invisible woman married. Your children are nothing to see. 	1	3.25	0.0	0.0
5989	I do not understand why people do not want children. I mean, who does not want to feel physically and emotionally all the time? It is so rewarding. 	1	2.63	0.0	0.15
5990	I have just spent 3 hours to solve this Rubik's cubes before my son said to me, it's an apple. I may need a nap. 	1	2.15	0.0	0.0
5992	I miss the good old days when we would ignore mobile phone calls because we did not want to waste our daily minutes, unlike today, where we do it because we hate each other. 	1	2.43	0.0	0.2
5993	My ex-girlfriend and I both were blind before we've got up. After that we could not see each other anymore. 	1	2.1	0.0	0.45
5994	The bartender says, "We do not serve time travelers here". A time traveler goes into a bar. 	1	2.55	1.0	0.0
5995	A comma makes the whole difference if you say someone's "Diet, Dr. Pepper" 	1	1.32	0.0	0.2
5996	My hotter take is that they are a bad Thanksgiving guest when the dish they made, precious refrigerator / oven room. We go this shit that is out! 	1	1.6	0.0	0.35
5997	A girlfriend with which I used to accept an interim injunction, that I realized that I was mentally unstable. I immediately wrote a strictly formulated letter that protested my innocence. Unfortunately, I could not find a pen, so I wrote it at her wall in my own shit. 	1	2.47	1.0	1.55
5998	If you cook a funny bone, it will be a laughing stock 	1	2.79	0.0	0.05
5999	Inspirational Tweet: You should never compare yourself with other people. Compare with pigeons ... they are pretty much all idiots and it will feel better. 	1	2.58	1.0	0.1
6000	What is red and smells? Rudolph's nose. 	1	2.5	1.0	0.3
6003	I have just seen an ad on TV of Gillette stating that they relieve the stress and pressure of shaving for men. I suggest that if you are a man putting pressure and stressed to have a damn shave, maybe you should consider your vagina instead. 	1	2.95	1.0	1.65
6004	Why was the "a" on the toilet and came out a 'e'? It had a vocal movement. 	1	2.42	0.0	0.2
6005	Yesterday I discovered an albino-Dalmatian, it was the slightest thing I could do for this dog. 	1	2.78	1.0	0.0
6006	Recently started to work with homosexuals, it is difficult for me to deal with the sticky mess. But they insist that I make my hair with the gel style to appear more professional. 	1	1.41	0.0	3.05
6007	If Muslim women insist on how Ninjas to dress, they should also act like them. And disappear. 	1	1.56	0.0	4.05
6011	Do you know how many 3rd party sects protect the Catholic Church? None, Catholics may not have protected sects. 	1	2.25	0.0	1.15
6013	Went into the library and asked if she had a book about tiny cocks. Librarian said, "Do not think that there is still there." I said, "Yes, that's one." 	1	2.74	1.0	0.85
6014	Someone: I like your name! I: Thank you, I got it for my birthday. 	1	2.0	0.0	0.0
6015	How many feminists need to change a light bulb? Do not be stupid, feminist people can not change anything. 	1	1.7	0.0	3.8
6016	Robber: Put the money in the bag McDonalds Cashier: OK, just do not kill me robber: Well, now sprite in this Water Cup McDonald's cashier: Fick you would prefer to die 	1	2.39	0.0	0.85
6018	[At ultrasound] Nurse: There it is. It makes your baby visible to me visible: Oh Jesus thank you, you whisper to whisper to whisper nurse: he thought it was bees 	1	1.79	1.0	0.15
6019	Burger never tell the - restaurant or the best bond movie of all time? 	1	1.47	0.0	0.0
6021	My lesbian neighbors gave me a Rolex for my birthday. I think you misunderstood me when I said I want to see. 	1	2.85	1.0	1.5
6022	I refer to Aquaman the most when he floats with his shirt 	1	1.8	1.0	0.0
6024	A woman wakes up after a vaginal tuck to find three bouquets beside her bed. One of her surgeon to say that everything went well. One from her husband, "Get soon good", and he loved her. One of Tommy in the Burns unit to say "Thank you for my new ears" 	1	2.68	1.0	1.0
6025	My father was a connected twin, so be his brother ... my uncle on my father's side. 	1	2.94	1.0	0.05
6026	How do you call a blond white guy with blue eyes that is an experienced soldier and works with sick animals? A veteran aryan. 	1	1.89	0.0	1.3
6028	I love hoodies man. Am I thin? Am I fat ? Nobody knows 	1	2.0	0.0	0.0
6030	My wife and I had a row, and she literally finished with me on his hands and knees! She said, 'Get out of bed and fight like a man.' 	1	2.21	1.0	0.4
6031	They said the term "Chinese virus" is racist ... then they said, the term "kung flu" is racist ... so I call it from now on I call it 'Wu ping cough' 	1	2.1	1.0	2.4
6032	If the whistling blower testifies to the congress, I hope he carries the uniform of a referee. 	1	2.11	0.0	0.2
6033	What has the cannibal chosen as his last meal? Five types. 	1	2.1	1.0	0.0
6034	It is pretty hypocritical that the word "repetitive" three e's, two T's, and two, in which I is in it. 	1	2.06	1.0	0.0
6036	They say the birth is the most painful thing that someone can experience ... maybe I was too young to remember, but I do not think it hurts ... 	1	2.76	0.0	0.0
6039	Why are Jews cropped? Because Jewish women do nothing, is not at least 10% discount. 	1	3.2	1.0	2.85
6040	My wife and I got married under a mobile phone tower. The ceremony was not great, but the reception was perfect. 	1	3.16	1.0	0.2
6041	To date, the boy who taught me at school is still my lunch money. On the plus side he makes great subway sandwiches. 	1	2.6	1.0	0.35
6042	White people do not shoot on the streets like black people. We shoot each other in schools because we have lessons. 	1	1.9	0.0	3.9
6045	Did that hear about the wealthy lesbian prostitutes? She makes money hand over the fist 	1	1.75	1.0	1.85
6046	I saw this loader alone, so I felt bad and started dancing with her. Everyone, the sign language for 'I'm sorry'? 	1	2.0	1.0	1.2
6048	About the dinner I asked my date "What was your favorite fairy tale as a little girl?" She replied "sleeping beauty, definitely." I said, "Well, that's a lucky coincidence!" Your eyes light up and she said, "It was yours too?" I answered "No, but I bin Rohypnol slipped into her wine" 	1	1.7	0.0	3.35
6050	[Wedding Advice] Woman: His gambling addiction ruins our marriage. Therapist (for me): Is that true? I: There are 6 to 1 chance, it is. (Do you pull our wallet) Everyone wants to do this more interesting and boarding them? 	1	2.16	1.0	0.1
6051	What if a butterfly has a tramp stamp of a trashy white girl? 	1	2.39	1.0	1.45
6052	Listen Listen To hear you hear Hot Noshen Punk! Respect better my fake badge. 	1	1.5	1.0	0.55
6053	I: So, I said what you're going to do, separate my ass? Nurse: What happened then? 	1	2.21	1.0	0.0
6057	Why call Mexican spic? Because they span Spanish. 	1	1.65	0.0	3.2
6058	What is a guilty pleasure of Hai? A mouth full of sailors. rfl 	1	2.45	1.0	0.65
6059	I never understood that school shooting jokes, I think they are addressed to a younger audience. 	1	2.28	1.0	3.0
6060	I try to introduce my wife of my Scooby Doo Sex Fantasy. I think it works, she said we should split. She went to her parents' home and I'm looking for information in the garden. 	1	2.25	1.0	0.35
6061	Why are Redneck murders hard to solve? No dental records and the DNA is everything the same. 	1	3.11	0.0	1.85
6062	Dating is hard because guys like "they are hot, can we do one butt?" And girls are like "It's 3 days ago, where is my ring?" 	1	1.85	0.0	1.05
6063	Sure, white people can not say the "N-word", but at least we can say sentences, like "Thanks for the warning, officer" and, "hey, dad." 	1	2.06	1.0	2.95
6064	An adult means to eat, what you want if you want. However, it also means that you realize that you are unable to make healthy decisions so that you get a personal trainer to create a meal plan for you. But when he says, one says "Nobody tells me what I should eat. Screw the guy. I am an adult. 	1	2.0	1.0	0.1
6067	When will Arab return your library books? The day on which you are Dubai. 	1	2.45	0.0	0.45
6070	Why are American natives the most successful stripper? Because if you dance, rain it. 	1	1.65	1.0	2.65
6071	I think the love of my girlfriend after Einstein's theories drives us away from each other. But hey. I will be a good guy and understand if she just wants time and space. 	1	2.41	1.0	0.0
6073	Studio Exec: Ok we have Winnie the Pooh, Eeyore, now, what should we call this single writer: Tigger Studio Exec: [Was only half hearing 	1	1.63	1.0	1.15
6074	Put on a gift for Senator Mitch McConnell? You can not go wrong with body glitter. 	1	0.84	0.0	0.8
6076	My buddy put me on a blind appointment and said, "It's going to be a baby." Felt like an idiot sitting in the bar, which only wears a diaper. 	1	2.75	1.0	0.05
6077	And the price for the best tie goes on ... Well, you would look at it, it's a tie! 	1	2.25	0.0	0.0
6078	Q: What does Ignorance and Apathy mean? A: I do not know, and I do not care. 	1	3.05	1.0	0.0
6080	I furze like an Egyptian pharaoh ... we have a toot together. 	1	1.95	1.0	0.35
6083	What is the difference between a gay man and a straight man mustache? The smell 	1	2.3	1.0	2.45
6084	My wife tells me that she is not a piece of meat, but then goes on to rub body butter everywhere. 	1	2.4	0.0	0.4
6086	Guy says, "Damn, there should be a law against sex this good!" The girl said nothing, because the drugs had left her unconscious. 	1	1.29	0.0	4.15
6087	Child in an uncanny movie outside a ghost home: Ok, we saw it, we can now go Jeds, who will definitely die in 12 minutes: What are you C H I C 	1	2.26	0.0	0.0
6089	How do you call a cheap Nouls Snatch? Death Valley. 	1	1.63	1.0	1.9
6090	What did Jewish lesbians said their girlfriend before they submit their virginity? L'Hymen 	1	1.95	1.0	2.7
6092	If I'm not got caught, it's a "free sample" and if I'm getting caught, it's "stolen property", please come with me, sir "? Real double standard. 	1	2.33	0.0	0.15
6094	My girlfriend loves my toenails. I start thinking that she is a nailphil. 	1	1.68	0.0	0.0
6097	Did you hear from the guy whose whole left side shaved by a train? I heard that he is now okay, Rofl 	1	1.58	0.0	0.65
6099	My wife caught me that I look at Pinterest. I tried to cover it with a porn site, but she is fast. 	1	2.68	1.0	0.2
6100	Call a woman one hundred times ... Call a woman nicely a hundred times, and she will not remember. But call her fat only once, and she will never forget. Because elephants never forget. 	1	2.44	0.0	3.3
6103	My mother was 20 dollars "take her brother to see a movie for his birthday. Keep him until 2:00 while her father and I build his surprise party." That was the day I realized that my brother was the favorite twin. 	1	3.26	1.0	0.05
6104	The homosexual marriage will encourage people to be gay, in the same way as they knew, that big people will make them big. 	1	2.5	1.0	0.4
6105	My wife asked if she could have some rest while she tried to cook dinner. So I took the batteries from the smoke detector. 	1	2.6	1.0	0.55
6107	When Bruce Wayne was Jewish, had he had a bar Mitzvah or a Bat Mizwa? 	1	2.15	1.0	0.8
6108	It's frustrating when all birthday cards suck on the shop. Is it really too much to ask to acquire a piece of cardboard with the exact words that quantify my very unique and very specific relationship with my wife for only $ 4.99? Get together, trademark. 	1	3.35	0.0	0.0
6109	Whenever I see a hot girl on the streets, I'm like holy crap that I'm outside. 	1	1.44	0.0	0.15
6110	The other day I had sex with this married woman when her husband came home early. Should have just left, but it is not every day on which you get an offer ... 	1	2.22	0.0	1.15
6111	Interviewer: I have found that you use many contractions in your letter. Is there that you do not like? I: T'Anst one. 	1	1.95	0.0	0.0
6112	In an effort 2 squash some poser, my daughter helps me to start an instagram profile. Chk it out. Note: It's just my name 	1	1.17	1.0	0.0
6113	No doggystyle, no inverted cowboy ... only midnight sky 	1	1.6	1.0	0.75
6114	[Jews are led from Egypt] Woman: * Murmelt * 40 years? He could not just stop and ask the instructions? Moses: Who said that? No manna for you! 	1	2.2	0.0	0.65
6115	I want to start a Muslim Tinder called A-Salama-like, or A-Salama Hate'em 	1	1.75	0.0	2.65
6116	What would you call a social media marketing genius? Masterbaiter Rofl. 	1	1.56	0.0	0.35
6117	What is the hardest part on the Daving? Tell your parents that they are gay 	1	2.16	1.0	1.95
6118	My wife only threw away my favorite herbs. She is such a thyme crying. 	1	2.65	1.0	0.25
6121	Dave drowned. So at the funeral we got him a wreath in the form of a life skate. It's what he wanted. 	1	3.0	0.0	0.9
6122	I met a girl in a club last night, after a few drinks she asked if I want to return to sex. I did not want to disappoint her, so I said "no". 	1	2.68	1.0	0.35
6123	I separated myself with my girlfriend because I like my women, as I like my coffee without the tails of other people in it. 	1	2.2	1.0	1.2
6126	English ships start with HMS, USA with USS ... What about Italian ships? AMB. It stands for 'Atsa Ma Boat!' 	1	1.8	0.0	0.4
6129	I: [As a sweet doctor goes in] I have to be poisoned by the Mafia Doctor: says here, you have eaten a glowstick 	1	1.45	1.0	0.0
6131	Fairy Tale Trivia: The wolf in 3 little pigs and the wolf in the red bonnet were in the UC Santa Cruz roommate. 	1	1.42	1.0	0.0
6132	I told my wife, I wanted to be set. She has agreed an appointment for Tuesday. 	1	2.65	1.0	0.2
6133	A girl goes into a bar and asks the bartender for a double ender ... so he gives it her 	1	1.11	0.0	0.4
6134	Did the Chernobyl Miniseries wanted to see, but thanks to Alexa I'm deep in "Cher: no Bull" deepened. What a life she had! 	1	1.84	1.0	0.05
6136	I've just heard a dried grape, the lottery won a supermodel girlfriend and won a brand new car. I think everything happens for a raisine. 	1	1.84	0.0	0.0
6137	I have just got a job as a Senior Director in the Old MacDonald's farm. I am the Cieio. 	1	3.0	0.0	0.0
6138	And boom ... there you have it. I hope you enjoyed. Now I will kill the pizza company. Supernatura I SPN family 	1	0.6	0.0	0.3
6143	As a doctor, I never make a joke about an uncanny baby. But let me give it a shot. 	1	2.42	0.0	0.0
6144	I will not kill you with kindness, but I will measure you with charm. 	1	2.12	0.0	0.0
6147	I try to find out what the lowest rank is in the army, but everyone always says? 	1	3.3	0.0	0.15
6148	I am addicted to money in the bank. I really suffer from payouts. 	1	2.5	0.0	0.0
6150	What do you call Dracula Retarded Cousin? countdown 	1	2.1	0.0	2.5
6151	They say milk is good for their teeth. You know what else is good for your teeth? Think with your own damned business. 	1	2.21	1.0	1.45
6153	I and my baby mom will call the kid pun, it was not intended 	1	2.25	1.0	0.4
6154	Woman: Maybe it's time for "The Talk" to me: OK. Son, police officers can not break for the drugs they have done, just the drugs they did not break. You: not talking! 	1	2.3	0.0	0.15
6155	What will you do on the weekend? "I will buy glasses." "And then what?" "Then I'll see." 	1	3.0	0.0	0.0
6156	My wife ... It's hard to say what she does ... she sells seashells on the coast. 	1	1.74	0.0	0.2
6157	My wife said she would leave me if I did not stop eating pasta. Now I feel Cannelloni. 	1	2.05	1.0	0.0
6158	Why did the fat monster set a candle on his stomach? He celebrated his birthday! 	1	1.9	1.0	0.35
6159	What has two wings and an arrow? A Chinese phone. Wing wing. Arrow? 	1	2.37	1.0	3.25
6161	I love pussy, it's the pussy I can 	1	1.95	0.0	3.8
6162	"Are you sexually active?" I asked my 93-year-old patient. "Yes," she smiled. "That's damn disgusting," I said. 	1	2.33	1.0	1.65
6163	What did Delaware do? Maybe a new jersey? I do not know, but Alaska. 	1	2.12	1.0	0.0
6165	Baby Boomer: Let me have something of this doobie, it can not be stronger than the stuff that I smoked when I was her age. * Twelve minutes later * Baby Boomer: [Calling 911] Hello, yes, I would like to report a crime ... someone stole my hands. 	1	3.0	1.0	0.4
6166	This joke is so dark that I hope it is not shot by the police. 	1	2.05	0.0	3.7
6168	I think my girlfriend has a blind fetish. Last night she said, we should stop seeing each other. 	1	2.85	1.0	0.6
6170	I looked at one of my old cholo adventure videos and I did not even laugh! I laughed a bunch 	1	0.8	0.0	0.15
6174	I go to bed early at 9pm, mostly because I like to worry at least 8 hours to awake, worry about things before I have to go to work the next day. 	1	2.62	1.0	0.0
6175	How do you call a lesbian who does not eat meat? As a vegetarian. 	1	2.25	0.0	1.85
6176	A mathematician stumbles home at 3 o'clock in the morning ... and his wife is alive. "She swore, that she would be at home at 11:45!" "No," the mathematician ... "I said I would be a quarter of 12 at home." 	1	2.3	0.0	0.0
6177	I: Let the dog lick my face] Woman: That's disgusting me: [Squirting shampoo in my hand] You are the one who used the whole hot water Linda 	1	2.21	1.0	0.05
6180	Instead of staying late and enjoying me, I'd rather go to bed early, and get a full night to make vigilant worries. 	1	2.65	0.0	0.0
6181	Girls when they scare their eyebrows, just to draw them again, make them at least interesting. How about two umbrellas? 	1	2.1	1.0	0.7
6183	I have just read a story about a blind guy who trains in his eleventh marathon, if you ask yourself what a lazy fuck you are. 	1	2.14	0.0	1.15
6184	Girl: What color are my eyes? Guy: 34c. 	1	2.15	1.0	1.0
6186	Since my wife left, I bought a Harley Davidson, 10 grams of cocaine, and I am currently four Italian prostitutes in bed. She will piss when she comes home from work. 	1	3.05	0.0	1.0
6187	After years of finding 'snuff videos' in the dark web. I found a great new source. Local American news programs. 	1	1.53	0.0	0.65
6188	How many police officers do it needs to change a light bulb? Nobody, because they just beat the room because he is black! 	1	2.5	1.0	3.5
6190	What have a short-sighted gynecologist and a healthy dog together? 84% of your DNA 	1	0.95	1.0	1.15
6191	Me: You'll ever go into a room and forget what you have done in the woman: But how is my operation of my husband? Is he ok? I: [notice that I'm a medical scrub lazy] Oh God Oh Fick 	1	2.42	1.0	0.55
6192	Yesterday, legs develop Nalgas. Everything hurts. I can not even hold myself in my fart. 	1	2.11	1.0	0.1
6193	What do you get from a dwarf cow? Condensenmilch. 	1	2.6	0.0	0.9
6195	Did you fall in love with the girl that she preferred her boyfriend to go as the shoe shopping? Talk about your head over your heels! 	1	2.85	1.0	1.1
6197	You always have to be careful when you drive at night through a predominantly black neighborhood. Because black people are super difficult to see in the dark. 	1	1.58	0.0	3.9
6198	Sometimes at night I look into the stars and think ... I should really get a roof for this house. 	1	3.32	0.0	0.05
6199	Why were old Egyptian children confused? Because your Vatedies were mummies. 	1	2.2	1.0	0.35
6200	Why are not black people Sunburnt? Prisons are inside. 	1	1.6	0.0	4.2
6201	My friend is offended when people tell fat jokes. I told her to brighten her. 	1	2.45	0.0	1.7
6202	My girlfriend wants me to choose between her and my career as reporters. I have some breaking news for you. 	1	2.95	0.0	0.0
6203	I know several jokes in the sign language. I guarantee that no one has ever heard her. 	1	2.95	1.0	0.9
6207	If your girlfriend says, "I love you," answer with "I love you anymore!" Because relationships are competitions that need to be recovered. 	1	2.2	0.0	0.15
6208	There is no reason to be bored while flying on an airplane. Use this time to tell the person next to them their entire life story. 	1	2.74	1.0	0.0
6209	Snakes can not win. They use the sidewalk, and everyone screams, they hold on the grass and they play in hurting stereotypes. 	1	2.18	1.0	0.0
6210	Dear Santa - for 2017, all I want is a slim body and a big fat bank account. Please do not mix it as last year. 	1	2.85	1.0	0.1
6211	Girls are like math problems ... If they are under 18 years old, it's best that they do them in their heads. 	1	2.1	1.0	3.05
6213	Hard week, just found out that my wife and I pronounce "GIF" otherwise. 	1	2.35	1.0	0.1
6214	I refused to believe that I was gay and dysexic. I was in Daniel. 	1	2.53	1.0	0.7
6218	It's a bad sign that you have to vote in Georgia to prove you to subscribe to the golf channel. 	1	1.79	1.0	0.4
6219	I just watched the trailer to continue ... It's a paternity story?! I am not ready. You have to find a way to see it, but not before Vanessa, because I'm going to cry. Maybe I should fake an allergy 	1	1.43	0.0	0.0
6221	A sexy woman is sitting next to a guy who alone drinks at a bar in which she whispers. The man drinks a drink of his beer then takes $ 100 and says, "Paint my house." 	1	3.15	0.0	0.25
6222	I love to wake up to the sound of birds that argue with their spouses. 	1	2.95	1.0	0.0
6223	"This time it's over" "I can not believe you make this about Walkie-Talkies" 	1	2.6	1.0	0.0
6224	Pushups? No, I'm just practicing my thrust. 	1	1.85	0.0	0.3
6227	Duck: [Looks my bread] I fancy crust: no duck: Come on that the dough goes me, oh me: It will make you sick duck 	1	1.8	0.0	0.2
6230	What did the prostitute said after fucking Jesus? Done! 	1	2.37	1.0	3.2
6231	Why do all lesbians on the sports authority? Because they do not like dicks. 	1	2.53	1.0	1.85
6233	Why was the 4-year-old child of the anti-Vaxxer child? Midlife crisis 	1	2.95	1.0	1.25
6234	Everyone loves to celebrate a pitcher of Gatorade on their coach as professional athletes to celebrate, but I do it after a good week, but suddenly I make bad decisions 	1	2.32	1.0	0.0
6235	We all make fun of it, but how scary would it be if we suddenly stop geting e-mails from LinkedIn? 	1	1.33	0.0	0.0
6236	I started a book club. A coloring book club. There is a line to arrive. We are never on the same side. Nothing is black & white. We are good red 	1	2.55	0.0	0.0
6238	Diamonds are the best friend of a girl until they realize that they transform them into a flat high 	1	1.24	0.0	1.25
6239	How do you call an Asian with a big push hole? Gay ping! 	1	1.55	0.0	3.1
6241	Wife: Honey, I want you whisper dirty things in my ear! Husband: kitchen, living room, dining room, terrace ... 	1	3.2	1.0	0.3
6242	I told me if you eat pineapple or carrots overlim, your sperm will taste like this food ... is that why my pussy of my Japanese girlfriend tastes like raw fish? 	1	2.0	1.0	3.7
6243	How do you piss a female archaeologist? Find a used tampon and ask what time is it. 	1	2.25	1.0	2.55
6245	I know that I would not do a good action hero because I can hardly escape my garage before the door closes. 	1	2.7	1.0	0.2
6249	A family of Jews sits at home on the sofa. When it's cold, sit around a candle. If it really is really cold, they illuminate it. 	1	2.2	0.0	2.4
6254	I entered my Chihuahua in a "Ugliest dog competition" and I won the first place! The dog came third. 	1	2.68	1.0	0.0
6255	How did the prostitutes get a job in the zoo? They heard that they could handle a Cashatoo. 	1	2.4	0.0	1.15
6256	What did the Mexican family get to Christmas? Deported 	1	1.75	0.0	3.5
6258	The smell is such a stunning trigger for memories. Just as the smell of pizza can transport them immediately into a time in which they ate pizza. Incredible. 	1	2.73	1.0	0.0
6259	I have a surprise for you! Says the excited friend. "Cancel," he answered. 	1	2.17	0.0	3.0
6260	On the day after Mother's Day, when the days of mothersday beaches are all half the price. I just bought one for my mother for my next year. It is called the planning ahead and is intelligent. 	1	2.21	0.0	0.05
6261	Why are shutters more frequent white people? White people actually go to school. Black people stay at home and shoot people in their own neighborhood. 	1	2.41	1.0	4.05
6262	I asked my girlfriend if she wanted to play Pearl Harbor. "What's this?" She asked where I lie down and bubble out of me 	1	1.85	0.0	2.75
6265	What is the difference between a chickberry and a garbanzobone? I have never had a garban's bean in my face. rfl 	1	1.7	0.0	0.95
6266	My wife is pregnant and my doctor asked me if I would ever be present at a birth. I said, 'Yes, only once.' He asked, "How was it?" I answered, 'It was dark, then suddenly very bright.' 	1	3.3	0.0	0.0
6267	My family took the Renaissance Messe on Saturday; Today we all are created with melancholic humors. 	1	2.35	1.0	0.0
6268	I caught my wife who falls through the neighbors. She is not curious. Only shit in the parking lot. 	1	2.53	1.0	0.65
6271	I went to the bar last night and saw a really fat woman dancing on a table. I said, "Good legs." The girl chuckled and said, "Do you really think so?" I said, "In any case, most tables have now collapsed." 	1	3.05	1.0	2.9
6272	COP: Can you describe the person who robbed you? "Me:" He had a black shirt and hat with a green apron and stayed at me $ 6 for coffee. " 	1	2.6	0.0	0.0
6273	Last week I was bored, so I decided to implement the labels on my wifel spice rack. So far, she has not noticed. However, mark my words, the thyme is in the future. 	1	3.05	1.0	0.0
6274	5 out of 6 scientists say that Russian roulette is safe. 	1	3.4	0.0	0.25
6276	I saw about the museum hall and discovered my ex-girlfriend, but I was self-confident to say hello. There was just too much story between us. 	1	2.82	1.0	0.0
6277	Hey Verizon, here is an idea ~ $ 9.99 for unlimited calls, text and data. But $ 179.99 per minute to call ex-girlfriends. 	1	2.11	1.0	0.0
6278	I learned everything I know about empathy of social media. Let me see if I'm right: empathy is where you hurt the gap between you and another person who has a different perspective than she calls you stupid. 	1	2.11	1.0	0.4
